street,link,name,area,price,rooms
"Drawska, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-68m2-nr-756-608440485,,68.0,2900.0,3.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-12-pok-410-m-608439747,,410.0,9500.0,6.0
"Kopińska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-2-pokojowe-mieszkanie-na-starej-ochocie-607017882,,47.0,1700.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-7-pok-249-m-608441488,,249.0,5800.0,6.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-350-m-4-pok-608441132,,350.0,8000.0,4.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-5-pok-195-m-608439284,,195.0,5800.0,5.0
"Włodarzewska, 01-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-85m2-nr-74306-608441321,,85.0,2500.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-60m2-nr-8035-608444517,,60.0,3000.0,3.0
"Kurhan, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-kurhan-6-pok-480-m-608440593,,480.0,11000.0,6.0
"Adama Asnyka 4, 02-028 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mile-mieszkanie-w-doskonalej-lokalizacji-608372934,,40.0,1790.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/atrakcyjny-apartament-w-pelni-wyposazony-601850823,,70.0,5000.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-3-pok-92-m-608385936,,92.0,3200.0,3.0
"Jasielska 38, 02-128 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/jasielska-38-ochota-after-renovation-everything-brand-new-608389873,,37.0,2050.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-kawalerki-do-wynajecia-dla-jednej-osoby-608390319,,25.0,1100.0,1.0
"Bema, Marcina Kasprzaka 19, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wola-3-pok-80m2-swietnie-wyposazona-od-zaraz-608380439,,80.0,3000.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-54m2-2-pokoje-ochota-ul-grojecka-ekskluzywne-608374564,,54.0,3000.0,2.0
"Sierpińskiego Wacława, Rakowiec, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-37m2-nr-17614-608400922,,37.0,1500.0,1.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/zlotego-smoka-3-pok-w-pelni-umeblowane-z-miejscem-postojowym-608400170,,84.0,4100.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/45-metrowe-mieszkanie-zlokalizowane-przy-ul-dickensa-608402052,,45.0,2000.0,3.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-bezposrednio-wyposazone-2-pokojowe-mieszkanie-68m2-608404477,,68.0,2350.0,2.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-bezposrednio-wyposazone-2-pokojowe-mieszkanie-68m2-608405001,,68.0,2350.0,2.0
"Bitwy Warszawskiej 1920 r., 02-362 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-47m2-nr-105736-608350013,,47.0,2300.0,2.0
"Glogera Zygmunta, Stara Ochota, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-125m2-nr-108100-608349788,,125.0,5900.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/piekne-widoki-14-pietro-608421879,,66.0,3499.0,2.0
"Racławicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-54m2-nr-1270-608410091,,54.0,2000.0,2.0
"Drawska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-3pok-100m2-garaz-meble-3400-zl-608347978,,100.0,3400.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-dwupokojowe-608352797,,45.0,1300.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-poszukiwane-3-pokoje-do-2000zl-608342377,,60.0,2000.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowe-super-standard-ochota-602758859,,65.0,3000.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-mieszkanie-w-swietnej-okolicy-608352297,,27.0,1500.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mlode-malzenstwo-poszukuje-mieszkania-na-rakowcu-na-dluzszy-czas-608365349,,50.0,1500.0,2.0
"Bitwy Warszawskiej 1920 r. 23, 02-362 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowiutkie-mieszkanie-na-ochocie-65m2-3-pokoje-wysoki-standard-608339191,,65.0,3300.0,3.0
"Lutniowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bardzo-okazyjna-i-korzystna-cena-1100-zl-w-tym-czynsz-media-608364480,,42.0,1100.0,2.0
"Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pok-dobry-standard-swietna-lokalizacja-agd-meble-warto-608318977,,38.0,2000.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladna-kawalerka-w-cichej-zielonej-okolicy-blisko-centrum-608371773,,28.0,1400.0,1.0
"Geodetów, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-oddz-pok-umeblowane-agd-grojecka-wum-uw-pw-niska-cena-608319041,,38.0,1800.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-oddz-pok-grojecka-wum-uw-pw-umeblowane-polecam-warto-608319236,,36.0,1800.0,2.0
"Tarczyńska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-oddz-pok-plac-zawiszy-grojecka-wum-uw-pw-umeblowane-608319394,,38.0,1700.0,2.0
"Kaliska, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-40m2-nr-6433-608320406,,40.0,2500.0,2.0
"Andrzejowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-oddz-pok-63-m2-pl-narutowicza-okazja-umeblowane-warto-608319902,,63.0,1700.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowoczesne-m-3-pok-ul-niemcewicza-ochota-608317847,,92.0,3000.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3pok-100m2-luksusowy-apartament-od-zaraz-608322818,,100.0,7000.0,3.0
"Barska, 32-552 Płaza, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulne-mieszkanie-do-wynajecia-stara-ochota-barska-608323176,,38.0,1750.0,2.0
"Aleje Jerozolimskie 117, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-pl-zawiszy-5-min-do-metra-608323453,,48.0,2200.0,2.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-100-m2-garaz-w-cenie--wysoki-standard-film-601694952,,100.0,3600.0,3.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-grojecka-2-pok-49-m-608321778,,49.0,395000.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/trzypokojowe-mieszkanie-na-ochocie-601619554,,60.0,2400.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-60-m-608313003,,60.0,3000.0,3.0
"Mołdawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-moldawska-3-pok-57-m-608313465,,57.0,2400.0,3.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-grojecka-3-pok-46-m-608313661,,46.0,2400.0,3.0
"Włodarzewska 57, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-mieszkanie-do-wynajecia-608312529,,120.0,3.8,4.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-3-pok-80-m-608314272,,80.0,2800.0,3.0
"Mokotów, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-pietro-4-6-umeblowane-608315111,,48.0,2100.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-90-m-608313904,,90.0,3000.0,3.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-filtrowa-3-pok-77-m-608315670,,77.0,2500.0,3.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-61m2-nr-1641-608315926,,61.0,2500.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-72-m-608315146,,72.0,2600.0,3.0
"Drawska, Szczęśliwice, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-105m2-nr-1260-608315883,,105.0,4300.0,4.0
"Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-dickensa-3-pok-68-m-608316193,,68.0,3300.0,3.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-filtrowa-3-pok-80-m-608316352,,80.0,4500.0,3.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-bohaterow-wrzesnia-3-pok-100-m-608316744,,1000.0,3600.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokojowe-na-sulmierzyckiej-ochota-608316762,,39.0,1800.0,2.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-38-m-608305407,,38.0,1600.0,1.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/srodmiescie-sierpinskiego-2-pok-38-m-608305629,,38.0,1600.0,2.0
"Wiślicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wislicka-1-pok-30-m-608305831,,30.0,1500.0,1.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-1-pok-30-m-608306100,,30.0,1600.0,1.0
"Walentego Majewskiego Skorochód, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-majewskiego-1-pok-28-m-608306508,,28.0,1300.0,1.0
"Słupecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-slupecka-1-pok-21-m-608306688,,21.0,1200.0,1.0
"Kopińska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-kopinska-1-pok-44-m-608306943,,44.0,1700.0,1.0
"Siewierska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-siewierska-2-pok-43-m-608308025,,43.0,1800.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-2-pok-56-m-608308514,,56.0,2200.0,2.0
"Radarowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-radarowa-2-pok-38-m-608310173,,38.0,1600.0,2.0
"Niemcewicza Juliana Ursyna, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-65m2-nr-722-608308221,,65.0,1900.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwupokojowe-mieszkanie-na-ochocie-608260125,,48.0,1850.0,2.0
"1 Sierpnia, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-1-sierpnia-2-pok-37-m-608309492,,37.0,1780.0,2.0
"Korotyńskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-korotynskiego-2-pok-38-m-608308801,,38.0,1700.0,2.0
"Węgierska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wegierska-2-pok-33-m-608309924,,33.0,1700.0,2.0
"Drawska/Penthouse +140m tarasu z widokiem na Park , Szczęśliwice, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-143m2-nr-558w-608264328,,143.0,5000.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/praktyczne-rozkladowe-4-pokoje-na-ochocie-602684140,,106.0,4900.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-3-pokojowe-dla-trzech-dziewczyn-608274287,,70.0,1800.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-mieszkania-606831051,,18.0,1000.0,1.0
"Geodetów 6, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-do-wynajecia-media-w-cenie-608270445,,25.0,1500.0,1.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-29m2-ul-sierpinskiego-608274986,,29.0,1300.0,1.0
"Filtrowa, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-160m2-nr-110310-608275189,,160.0,6000.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wolne-od-listopada-bezposrednio-2-pokoje-nowy-blok-wyposazone-608275111,,44.0,2200.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-kawalerke-warszawa-ochota-591038420,,37.0,1500.0,1.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-140m2--4-pokoje--2-poziomy-bez-prowizji-608276516,,140.0,4000.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-mieszkania-608272077,,25.0,1000.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/sympatyczna-pracujaca-para-wynajmie-od-wrzesnia-mieszkanie-608285991,,40.0,2000.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bardzo-ladne-2-pokoje-ochota-2300zl-bez-dodatkowych-oplat-608293286,,36.0,2300.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/poszukuje-kawalerki-do-wynajecia-warszawa-od-1-wrzesnia-608278838,,32.0,1000.0,1.0
"Białobrzeska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-bialobrzeska-1-pok-38m-608246534,,38.0,1400.0,1.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pok-77m2-swietna-lokalizacja-zielona-okolica-608246599,,77.0,2500.0,3.0
"Kaliska, Stara Ochota, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-54m2-nr-107969-608245451,,54.0,3499.0,2.0
"Solariego Antoniego, Stara Ochota, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-97-41m2-nr-103259-608247059,,98.0,10000.0,3.0
"Bemowo, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-opaczewska-2-pok-89m-pietro-0-4-styl-skandynawski-608247986,,89.0,4500.0,2.0
"Walentego Majewskiego Skorochód, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-dwupokojowe-mieszkanie-na-ochocie-608249266,,48.0,2100.0,2.0
"Urbanistów, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pok-50m2-zadbane-i-wyposazone-super-lokalizacja-608249159,,50.0,2500.0,3.0
"Kaliska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-przy-ul-kaliskiej-608254049,,40.0,2500.0,2.0
"Jana Dantyszka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pok-73m2-swietna-lokalizacja-zadbane-i-po-remoncie-608250707,,73.0,2800.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pok-47m2-wyposazone-super-lokalizacja-608255569,,47.0,2300.0,2.0
"Radarowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-radarowa-2pok-50m2-garaz-meble-1800zl-608256292,,50.0,1800.0,2.0
"Elektoralna, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-ul-elektoralna-2pok-po-remoncie-kamienica-608232625,,45.0,1950.0,2.0
"Drawska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-3pok-100m2-garaz-meble-3400-zl-608256146,,100.0,3400.0,3.0
"Ludwika Idzikowskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-ul-idzikowskiego-2pok-nowe-wysoki-stadnard-608233091,,60.0,3300.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-karola-dickensa-3-pok-80m-pietro-6-12-wyposazone-608233378,,80.0,3350.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-ul-kaliska-2-pok-40m-pietro-8-9-apartament-608233567,,40.0,2500.0,2.0
"Woronicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-ul-woronicza-bardzo-przestronne-bez-mebli-nowe-608234386,,82.0,3900.0,3.0
"Fryderyka Joliot-Curie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-ul-joliot-curie-wysoki-standard-pelne-wyposazenie-608234360,,82.0,4500.0,2.0
"Woronicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-ul-woronicza-3pok-nowoczesne-umeblowane-nowe-608234426,,60.0,3500.0,3.0
"Ulica Puławska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-studio-rewelacyjne-w-wysokim-standardzie-foto-608235184,,20.0,1990.0,1.0
"Ulica Puławska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-3pok-swietne-umeblowane-i-wyposazone-polecam-608234637,,63.0,2900.0,2.0
"Wynalazek, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-ul-wynalazek-calkiem-nowe-wysoki-standard-polecam-608235457,,48.0,2300.0,2.0
"Czerska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-2pok-nowe-budownictwo-wysoki-standard-polecam-608237490,,55.0,2300.0,2.0
"Karola Chodkiewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-2pok-eko-park-wysoki-standard-wyposazone-608237957,,39.0,2450.0,2.0
"Rakowiecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-2pok-swietne-w-nowym-budownictwie-wyposazone-608234868,,53.0,2900.0,2.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-mieszkanie-al-jerozolimskie-78m2-3-pokoje-okazja-601432947,,78.0,2800.0,3.0
"Walentego Majewskiego Skorochód 18, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-ochota-blisko-centrum-606547049,,29.0,1350.0,1.0
"Pl.Narutowicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mw-na-biuro-lub-mieszkanie-plac-narutowicza-608211915,,91.0,2900.0,5.0
"Aleje Jerozolimskie, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-mieszkanie-w-al-jerozolimskich-okazja-602677539,,52.0,2200.0,2.0
"Częstochowska 2, 02-344 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-czestochowska-2-pokoje-samodzielne-1700-zl-608238744,,50.0,1700.0,2.0
"Obrzeżna, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mokotow-ul-obrzezna-2pok-wysoki-standard-608238848,,43.0,2690.0,2.0
"Księcia Trojdena 13, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezposrednio-na-ochocie-3-pokojowe-nieprzechodnie-wifi-w-cenie-608212994,,48.0,3000.0,3.0
"Lindleya Williama, Filtry, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-94m2-nr-110400-608215414,,94.0,6000.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwupokojowe-mieszkanie-z-ogrodkiem-na-wlodarzewskiej-608213249,,55.0,1800.0,2.0
"Dzielna, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ul-dzielna-3pok-wysoki-standard-ciekawe-wysoki-standard-608226086,,52.0,2700.0,3.0
"Walentego Majewskiego Skorochód, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2pok-nowe-budownictwo-wysoki-standard-umeblowane-608225951,,48.0,2100.0,2.0
"Łucka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-ul-lucka-2pok-wysoki-standard-basen-super-608227956,,50.0,3400.0,2.0
"Piękna, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-ul-piekna-2pok-wysoki-standard-jasne-wyposazone-608228132,,60.0,4500.0,2.0
"Mokotowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-ul-mokotowska-2pok-wysoki-standard-sloneczne-608227901,,57.0,3200.0,2.0
"Hoża, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-ul-hoza-2pok-stylowe-umeblowane-608228137,,60.0,4500.0,2.0
"Hoża, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/centrum-ul-hoza-3pok-winda-wysoki-stadnard-poddasze-lux-608228044,,80.0,4700.0,3.0
